date,treatment,tr,pot,pot_id,sensor_serial,soil_co2_ppm
2024-03-29,100 t/ha,100,B,100.B,2CF7F120324000DB,2465.6
2024-03-30,100 t/ha,100,B,100.B,2CF7F120324000DB,2727.0
2024-03-31,100 t/ha,100,B,100.B,2CF7F120324000DB,3163.1
2024-04-01,100 t/ha,100,B,100.B,2CF7F120324000DB,3560.0
2024-04-02,100 t/ha,100,B,100.B,2CF7F120324000DB,3476.9
2024-04-03,100 t/ha,100,B,100.B,2CF7F120324000DB,3253.4
2024-04-04,100 t/ha,100,B,100.B,2CF7F120324000DB,3646.8
2024-04-05,100 t/ha,100,B,100.B,2CF7F120324000DB,3817.9
2024-04-06,100 t/ha,100,B,100.B,2CF7F120324000DB,4624.4
2024-04-07,100 t/ha,100,B,100.B,2CF7F120324000DB,4534.7
2024-04-08,100 t/ha,100,B,100.B,2CF7F120324000DB,4740.0
2024-04-09,100 t/ha,100,B,100.B,2CF7F120324000DB,4710.1
2024-04-10,100 t/ha,100,B,100.B,2CF7F120324000DB,4131.2
2024-04-11,100 t/ha,100,B,100.B,2CF7F120324000DB,3736.1
2024-04-12,100 t/ha,100,B,100.B,2CF7F120324000DB,3607.1
2024-04-13,100 t/ha,100,B,100.B,2CF7F120324000DB,3698.8
2024-04-14,100 t/ha,100,B,100.B,2CF7F120324000DB,3821.7
2024-04-15,100 t/ha,100,B,100.B,2CF7F120324000DB,4000.0
2024-04-16,100 t/ha,100,B,100.B,2CF7F120324000DB,3740.2
2024-04-17,100 t/ha,100,B,100.B,2CF7F120324000DB,3569.0
2024-04-18,100 t/ha,100,B,100.B,2CF7F120324000DB,3848.4
2024-04-19,100 t/ha,100,B,100.B,2CF7F120324000DB,3968.3
2024-04-20,100 t/ha,100,B,100.B,2CF7F120324000DB,3560.6
2024-04-21,100 t/ha,100,B,100.B,2CF7F120324000DB,3830.8
2024-04-22,100 t/ha,100,B,100.B,2CF7F120324000DB,3568.2
2024-04-23,100 t/ha,100,B,100.B,2CF7F120324000DB,3307.4
2024-04-24,100 t/ha,100,B,100.B,2CF7F120324000DB,3337.8
2024-04-25,100 t/ha,100,B,100.B,2CF7F120324000DB,3205.0
2024-04-26,100 t/ha,100,B,100.B,2CF7F120324000DB,3359.1
2024-04-27,100 t/ha,100,B,100.B,2CF7F120324000DB,3844.0
2024-04-28,100 t/ha,100,B,100.B,2CF7F120324000DB,4030.6
2024-04-29,100 t/ha,100,B,100.B,2CF7F120324000DB,4598.3
2024-04-30,100 t/ha,100,B,100.B,2CF7F120324000DB,4605.2
2024-05-01,100 t/ha,100,B,100.B,2CF7F120324000DB,4633.7
2024-05-02,100 t/ha,100,B,100.B,2CF7F120324000DB,4583.9
2024-05-03,100 t/ha,100,B,100.B,2CF7F120324000DB,4660.5
2024-05-04,100 t/ha,100,B,100.B,2CF7F120324000DB,4452.3
2024-05-05,100 t/ha,100,B,100.B,2CF7F120324000DB,4317.6
2024-05-06,100 t/ha,100,B,100.B,2CF7F120324000DB,5466.5
2024-05-07,100 t/ha,100,B,100.B,2CF7F120324000DB,6659.6
2024-05-08,100 t/ha,100,B,100.B,2CF7F120324000DB,6826.8
2024-05-09,100 t/ha,100,B,100.B,2CF7F120324000DB,6381.2
2024-05-10,100 t/ha,100,B,100.B,2CF7F120324000DB,6035.7
2024-05-11,100 t/ha,100,B,100.B,2CF7F120324000DB,5739.4
2024-05-12,100 t/ha,100,B,100.B,2CF7F120324000DB,5511.5
2024-05-13,100 t/ha,100,B,100.B,2CF7F120324000DB,5441.2
2024-05-14,100 t/ha,100,B,100.B,2CF7F120324000DB,5124.0
2024-05-15,100 t/ha,100,B,100.B,2CF7F120324000DB,5132.6
2024-05-16,100 t/ha,100,B,100.B,2CF7F120324000DB,5081.1
2024-05-17,100 t/ha,100,B,100.B,2CF7F120324000DB,5245.1
2024-05-18,100 t/ha,100,B,100.B,2CF7F120324000DB,6149.0
2024-05-19,100 t/ha,100,B,100.B,2CF7F120324000DB,6581.0
2024-05-20,100 t/ha,100,B,100.B,2CF7F120324000DB,7019.0
2024-05-21,100 t/ha,100,B,100.B,2CF7F120324000DB,7220.4
2024-05-22,100 t/ha,100,B,100.B,2CF7F120324000DB,7385.6
2024-05-23,100 t/ha,100,B,100.B,2CF7F120324000DB,7614.8
2024-05-24,100 t/ha,100,B,100.B,2CF7F120324000DB,8401.6
2024-05-25,100 t/ha,100,B,100.B,2CF7F120324000DB,8554.4
2024-05-26,100 t/ha,100,B,100.B,2CF7F120324000DB,8342.5
2024-05-27,100 t/ha,100,B,100.B,2CF7F120324000DB,8335.6
2024-05-28,100 t/ha,100,B,100.B,2CF7F120324000DB,7943.1
2024-05-29,100 t/ha,100,B,100.B,2CF7F120324000DB,7194.0
2024-05-30,100 t/ha,100,B,100.B,2CF7F120324000DB,7273.5
2024-05-31,100 t/ha,100,B,100.B,2CF7F120324000DB,8769.4
2024-06-01,100 t/ha,100,B,100.B,2CF7F120324000DB,8745.6
2024-06-02,100 t/ha,100,B,100.B,2CF7F120324000DB,8918.5
2024-06-03,100 t/ha,100,B,100.B,2CF7F120324000DB,9776.1
2024-06-04,100 t/ha,100,B,100.B,2CF7F120324000DB,9903.9
2024-06-05,100 t/ha,100,B,100.B,2CF7F120324000DB,9323.5
2024-06-06,100 t/ha,100,B,100.B,2CF7F120324000DB,8778.9
2024-06-08,100 t/ha,100,B,100.B,2CF7F120324000DB,7444.2
2024-06-09,100 t/ha,100,B,100.B,2CF7F120324000DB,7296.5
2024-06-10,100 t/ha,100,B,100.B,2CF7F120324000DB,6807.9
2024-06-11,100 t/ha,100,B,100.B,2CF7F120324000DB,6411.6
2024-06-12,100 t/ha,100,B,100.B,2CF7F120324000DB,5362.7
2024-06-13,100 t/ha,100,B,100.B,2CF7F120324000DB,5244.2
2024-06-14,100 t/ha,100,B,100.B,2CF7F120324000DB,4905.3
2024-06-15,100 t/ha,100,B,100.B,2CF7F120324000DB,4905.0
2024-06-16,100 t/ha,100,B,100.B,2CF7F120324000DB,5603.4
2024-06-17,100 t/ha,100,B,100.B,2CF7F120324000DB,5608.5
2024-06-18,100 t/ha,100,B,100.B,2CF7F120324000DB,5505.9
2024-06-19,100 t/ha,100,B,100.B,2CF7F120324000DB,5922.9
2024-06-20,100 t/ha,100,B,100.B,2CF7F120324000DB,6244.2
2024-06-21,100 t/ha,100,B,100.B,2CF7F120324000DB,5983.7
2024-06-22,100 t/ha,100,B,100.B,2CF7F120324000DB,5927.5
2024-06-23,100 t/ha,100,B,100.B,2CF7F120324000DB,6153.0
2024-06-24,100 t/ha,100,B,100.B,2CF7F120324000DB,5972.5
2024-06-25,100 t/ha,100,B,100.B,2CF7F120324000DB,5403.1
2024-06-26,100 t/ha,100,B,100.B,2CF7F120324000DB,5401.6
2024-06-27,100 t/ha,100,B,100.B,2CF7F120324000DB,5696.4
2024-06-28,100 t/ha,100,B,100.B,2CF7F120324000DB,7796.2
2024-06-29,100 t/ha,100,B,100.B,2CF7F120324000DB,10433.5
2024-06-30,100 t/ha,100,B,100.B,2CF7F120324000DB,10879.5
2024-07-01,100 t/ha,100,B,100.B,2CF7F120324000DB,9567.6
2024-07-02,100 t/ha,100,B,100.B,2CF7F120324000DB,8478.8
2024-07-03,100 t/ha,100,B,100.B,2CF7F120324000DB,8011.7
2024-07-04,100 t/ha,100,B,100.B,2CF7F120324000DB,8781.6
2024-07-05,100 t/ha,100,B,100.B,2CF7F120324000DB,8979.7
2024-07-06,100 t/ha,100,B,100.B,2CF7F120324000DB,9187.7
2024-07-07,100 t/ha,100,B,100.B,2CF7F120324000DB,8807.4
2024-07-08,100 t/ha,100,B,100.B,2CF7F120324000DB,8085.3
2024-07-09,100 t/ha,100,B,100.B,2CF7F120324000DB,8041.3
2024-07-10,100 t/ha,100,B,100.B,2CF7F120324000DB,8218.4
2024-07-11,100 t/ha,100,B,100.B,2CF7F120324000DB,9919.1
2024-07-12,100 t/ha,100,B,100.B,2CF7F120324000DB,11256.9
2024-08-02,100 t/ha,100,B,100.B,2CF7F120324000DB,9142.4
2024-08-03,100 t/ha,100,B,100.B,2CF7F120324000DB,10670.0
2024-08-04,100 t/ha,100,B,100.B,2CF7F120324000DB,11185.6
2024-08-05,100 t/ha,100,B,100.B,2CF7F120324000DB,10371.9
2024-08-06,100 t/ha,100,B,100.B,2CF7F120324000DB,9940.6
2024-08-07,100 t/ha,100,B,100.B,2CF7F120324000DB,9368.4
2024-08-08,100 t/ha,100,B,100.B,2CF7F120324000DB,8403.6
2024-08-09,100 t/ha,100,B,100.B,2CF7F120324000DB,7795.3
2024-08-10,100 t/ha,100,B,100.B,2CF7F120324000DB,7563.8
2024-08-11,100 t/ha,100,B,100.B,2CF7F120324000DB,7538.1
2024-08-12,100 t/ha,100,B,100.B,2CF7F120324000DB,7032.2
2024-08-13,100 t/ha,100,B,100.B,2CF7F120324000DB,7003.1
2024-08-14,100 t/ha,100,B,100.B,2CF7F120324000DB,6546.1
2024-08-15,100 t/ha,100,B,100.B,2CF7F120324000DB,6199.5
2024-08-16,100 t/ha,100,B,100.B,2CF7F120324000DB,5985.5
2024-08-17,100 t/ha,100,B,100.B,2CF7F120324000DB,5664.4
2024-08-18,100 t/ha,100,B,100.B,2CF7F120324000DB,5929.2
2024-08-19,100 t/ha,100,B,100.B,2CF7F120324000DB,6409.3
2022-10-22,100 t/ha,100,C,100.C,2CF7F12031500181,3146.7
2022-10-23,100 t/ha,100,C,100.C,2CF7F12031500181,4047.9
2022-10-24,100 t/ha,100,C,100.C,2CF7F12031500181,4229.2
2022-10-25,100 t/ha,100,C,100.C,2CF7F12031500181,5160.0
2022-10-26,100 t/ha,100,C,100.C,2CF7F12031500181,5080.0
2022-10-27,100 t/ha,100,C,100.C,2CF7F12031500181,4958.3
2022-10-28,100 t/ha,100,C,100.C,2CF7F12031500181,5053.8
2022-10-29,100 t/ha,100,C,100.C,2CF7F12031500181,5235.4
2022-10-30,100 t/ha,100,C,100.C,2CF7F12031500181,5067.4
2022-10-31,100 t/ha,100,C,100.C,2CF7F12031500181,4675.7
2022-11-01,100 t/ha,100,C,100.C,2CF7F12031500181,4452.1
2022-11-02,100 t/ha,100,C,100.C,2CF7F12031500181,3786.7
2022-11-03,100 t/ha,100,C,100.C,2CF7F12031500181,3162.8
2022-11-04,100 t/ha,100,C,100.C,2CF7F12031500181,3408.1
2022-11-05,100 t/ha,100,C,100.C,2CF7F12031500181,3630.1
2022-11-06,100 t/ha,100,C,100.C,2CF7F12031500181,3300.3
2022-11-07,100 t/ha,100,C,100.C,2CF7F12031500181,3483.3
2022-11-08,100 t/ha,100,C,100.C,2CF7F12031500181,3584.6
2022-11-09,100 t/ha,100,C,100.C,2CF7F12031500181,3702.2
2022-11-10,100 t/ha,100,C,100.C,2CF7F12031500181,4509.7
2022-11-11,100 t/ha,100,C,100.C,2CF7F12031500181,3868.8
2022-11-12,100 t/ha,100,C,100.C,2CF7F12031500181,3569.3
2022-11-13,100 t/ha,100,C,100.C,2CF7F12031500181,3740.8
2022-11-14,100 t/ha,100,C,100.C,2CF7F12031500181,3379.0
2022-11-15,100 t/ha,100,C,100.C,2CF7F12031500181,3425.2
2022-11-16,100 t/ha,100,C,100.C,2CF7F12031500181,3269.3
2022-11-17,100 t/ha,100,C,100.C,2CF7F12031500181,3510.0
2022-11-18,100 t/ha,100,C,100.C,2CF7F12031500181,3426.6
2022-11-19,100 t/ha,100,C,100.C,2CF7F12031500181,3194.4
2022-11-20,100 t/ha,100,C,100.C,2CF7F12031500181,2703.0
2022-11-21,100 t/ha,100,C,100.C,2CF7F12031500181,3175.0
2022-11-22,100 t/ha,100,C,100.C,2CF7F12031500181,3083.8
2022-11-23,100 t/ha,100,C,100.C,2CF7F12031500181,3078.8
2022-11-24,100 t/ha,100,C,100.C,2CF7F12031500181,3172.7
2022-11-25,100 t/ha,100,C,100.C,2CF7F12031500181,3279.5
2022-11-26,100 t/ha,100,C,100.C,2CF7F12031500181,2906.0
2022-11-27,100 t/ha,100,C,100.C,2CF7F12031500181,2845.3
2022-11-28,100 t/ha,100,C,100.C,2CF7F12031500181,2402.9
2022-11-29,100 t/ha,100,C,100.C,2CF7F12031500181,2428.1
2022-11-30,100 t/ha,100,C,100.C,2CF7F12031500181,2418.1
2022-12-01,100 t/ha,100,C,100.C,2CF7F12031500181,2313.2
2022-12-02,100 t/ha,100,C,100.C,2CF7F12031500181,2262.8
2022-12-03,100 t/ha,100,C,100.C,2CF7F12031500181,2018.0
2022-12-04,100 t/ha,100,C,100.C,2CF7F12031500181,2037.3
2022-12-05,100 t/ha,100,C,100.C,2CF7F12031500181,2199.1
2022-12-06,100 t/ha,100,C,100.C,2CF7F12031500181,2048.6
2022-12-07,100 t/ha,100,C,100.C,2CF7F12031500181,1947.0
2022-12-08,100 t/ha,100,C,100.C,2CF7F12031500181,1832.6
2022-12-09,100 t/ha,100,C,100.C,2CF7F12031500181,1655.3
2022-12-10,100 t/ha,100,C,100.C,2CF7F12031500181,1448.9
2022-12-11,100 t/ha,100,C,100.C,2CF7F12031500181,1364.5
2022-12-12,100 t/ha,100,C,100.C,2CF7F12031500181,1342.2
2022-12-13,100 t/ha,100,C,100.C,2CF7F12031500181,1362.1
2022-12-14,100 t/ha,100,C,100.C,2CF7F12031500181,1361.2
2022-12-15,100 t/ha,100,C,100.C,2CF7F12031500181,1297.1
2022-12-16,100 t/ha,100,C,100.C,2CF7F12031500181,1255.8
2022-12-17,100 t/ha,100,C,100.C,2CF7F12031500181,1254.2
2022-12-18,100 t/ha,100,C,100.C,2CF7F12031500181,1293.7
2022-12-19,100 t/ha,100,C,100.C,2CF7F12031500181,1265.8
2022-12-20,100 t/ha,100,C,100.C,2CF7F12031500181,1260.0
2022-12-21,100 t/ha,100,C,100.C,2CF7F12031500181,1266.0
2022-12-22,100 t/ha,100,C,100.C,2CF7F12031500181,1383.3
2022-12-23,100 t/ha,100,C,100.C,2CF7F12031500181,2012.1
2022-12-24,100 t/ha,100,C,100.C,2CF7F12031500181,2394.1
2022-12-25,100 t/ha,100,C,100.C,2CF7F12031500181,2874.0
2022-12-26,100 t/ha,100,C,100.C,2CF7F12031500181,3211.6
2022-12-27,100 t/ha,100,C,100.C,2CF7F12031500181,3874.4
2022-12-28,100 t/ha,100,C,100.C,2CF7F12031500181,4977.7
2022-12-29,100 t/ha,100,C,100.C,2CF7F12031500181,2931.9
2022-12-30,100 t/ha,100,C,100.C,2CF7F12031500181,2517.5
2022-12-31,100 t/ha,100,C,100.C,2CF7F12031500181,3044.4
2023-01-01,100 t/ha,100,C,100.C,2CF7F12031500181,3019.6
2023-01-02,100 t/ha,100,C,100.C,2CF7F12031500181,3713.6
2023-01-03,100 t/ha,100,C,100.C,2CF7F12031500181,3185.0
2023-01-04,100 t/ha,100,C,100.C,2CF7F12031500181,4171.0
2023-01-05,100 t/ha,100,C,100.C,2CF7F12031500181,2889.1
2023-01-06,100 t/ha,100,C,100.C,2CF7F12031500181,2543.5
2023-01-07,100 t/ha,100,C,100.C,2CF7F12031500181,2632.6
2023-01-08,100 t/ha,100,C,100.C,2CF7F12031500181,4035.0
2023-01-09,100 t/ha,100,C,100.C,2CF7F12031500181,2552.5
2023-01-10,100 t/ha,100,C,100.C,2CF7F12031500181,2266.0
2023-01-11,100 t/ha,100,C,100.C,2CF7F12031500181,2162.7
2023-01-12,100 t/ha,100,C,100.C,2CF7F12031500181,2078.2
2023-01-13,100 t/ha,100,C,100.C,2CF7F12031500181,2150.5
2023-01-14,100 t/ha,100,C,100.C,2CF7F12031500181,2294.8
2023-01-15,100 t/ha,100,C,100.C,2CF7F12031500181,2085.8
2023-01-16,100 t/ha,100,C,100.C,2CF7F12031500181,2900.2
2023-01-17,100 t/ha,100,C,100.C,2CF7F12031500181,1878.9
2023-01-18,100 t/ha,100,C,100.C,2CF7F12031500181,1873.8
2023-01-19,100 t/ha,100,C,100.C,2CF7F12031500181,1349.1
2023-01-20,100 t/ha,100,C,100.C,2CF7F12031500181,1154.9
2023-01-21,100 t/ha,100,C,100.C,2CF7F12031500181,1138.5
2023-01-22,100 t/ha,100,C,100.C,2CF7F12031500181,1101.8
2023-01-23,100 t/ha,100,C,100.C,2CF7F12031500181,1110.1
2023-01-24,100 t/ha,100,C,100.C,2CF7F12031500181,1161.2
2023-01-25,100 t/ha,100,C,100.C,2CF7F12031500181,1206.0
2023-01-26,100 t/ha,100,C,100.C,2CF7F12031500181,1123.6
2023-01-27,100 t/ha,100,C,100.C,2CF7F12031500181,1075.1
2023-01-28,100 t/ha,100,C,100.C,2CF7F12031500181,1081.3
2023-01-29,100 t/ha,100,C,100.C,2CF7F12031500181,1039.9
2023-01-30,100 t/ha,100,C,100.C,2CF7F12031500181,998.3
2023-01-31,100 t/ha,100,C,100.C,2CF7F12031500181,998.8
2023-02-01,100 t/ha,100,C,100.C,2CF7F12031500181,1131.5
2023-02-02,100 t/ha,100,C,100.C,2CF7F12031500181,1102.6
2023-02-03,100 t/ha,100,C,100.C,2CF7F12031500181,1108.0
2023-02-04,100 t/ha,100,C,100.C,2CF7F12031500181,1450.8
2023-02-05,100 t/ha,100,C,100.C,2CF7F12031500181,2226.5
2023-02-06,100 t/ha,100,C,100.C,2CF7F12031500181,1263.3
2023-02-07,100 t/ha,100,C,100.C,2CF7F12031500181,1100.3
2023-02-08,100 t/ha,100,C,100.C,2CF7F12031500181,1096.3
2023-02-09,100 t/ha,100,C,100.C,2CF7F12031500181,1126.9
2023-02-10,100 t/ha,100,C,100.C,2CF7F12031500181,957.6
2023-02-11,100 t/ha,100,C,100.C,2CF7F12031500181,900.1
2023-02-12,100 t/ha,100,C,100.C,2CF7F12031500181,926.4
2023-02-13,100 t/ha,100,C,100.C,2CF7F12031500181,1080.2
2023-02-14,100 t/ha,100,C,100.C,2CF7F12031500181,1147.5
2023-02-15,100 t/ha,100,C,100.C,2CF7F12031500181,1199.5
2023-02-16,100 t/ha,100,C,100.C,2CF7F12031500181,1687.5
2023-02-17,100 t/ha,100,C,100.C,2CF7F12031500181,2088.4
2023-02-18,100 t/ha,100,C,100.C,2CF7F12031500181,2022.2
2023-02-19,100 t/ha,100,C,100.C,2CF7F12031500181,1718.9
2023-02-20,100 t/ha,100,C,100.C,2CF7F12031500181,2262.2
2023-02-21,100 t/ha,100,C,100.C,2CF7F12031500181,3141.7
2023-02-22,100 t/ha,100,C,100.C,2CF7F12031500181,3479.1
2023-02-23,100 t/ha,100,C,100.C,2CF7F12031500181,3943.9
2023-02-24,100 t/ha,100,C,100.C,2CF7F12031500181,3345.3
2023-02-25,100 t/ha,100,C,100.C,2CF7F12031500181,3599.5
2023-02-26,100 t/ha,100,C,100.C,2CF7F12031500181,4649.7
2023-02-27,100 t/ha,100,C,100.C,2CF7F12031500181,5234.7
2023-02-28,100 t/ha,100,C,100.C,2CF7F12031500181,6518.7
2023-03-01,100 t/ha,100,C,100.C,2CF7F12031500181,5083.6
2023-03-02,100 t/ha,100,C,100.C,2CF7F12031500181,4293.5
2023-03-03,100 t/ha,100,C,100.C,2CF7F12031500181,4345.0
2023-03-04,100 t/ha,100,C,100.C,2CF7F12031500181,3933.4
2023-03-05,100 t/ha,100,C,100.C,2CF7F12031500181,4967.8
2023-03-06,100 t/ha,100,C,100.C,2CF7F12031500181,4703.0
2023-03-07,100 t/ha,100,C,100.C,2CF7F12031500181,3448.8
2023-03-08,100 t/ha,100,C,100.C,2CF7F12031500181,2964.4
2023-03-09,100 t/ha,100,C,100.C,2CF7F12031500181,3205.8
2023-03-10,100 t/ha,100,C,100.C,2CF7F12031500181,3220.6
2023-03-11,100 t/ha,100,C,100.C,2CF7F12031500181,3246.1
2023-03-12,100 t/ha,100,C,100.C,2CF7F12031500181,4108.8
2023-03-13,100 t/ha,100,C,100.C,2CF7F12031500181,4482.8
2023-03-14,100 t/ha,100,C,100.C,2CF7F12031500181,3817.4
2023-03-15,100 t/ha,100,C,100.C,2CF7F12031500181,3978.3
2023-03-16,100 t/ha,100,C,100.C,2CF7F12031500181,4831.1
2023-03-17,100 t/ha,100,C,100.C,2CF7F12031500181,4498.7
2023-03-18,100 t/ha,100,C,100.C,2CF7F12031500181,4778.5
2023-03-19,100 t/ha,100,C,100.C,2CF7F12031500181,5241.0
2023-03-20,100 t/ha,100,C,100.C,2CF7F12031500181,5798.5
2023-03-21,100 t/ha,100,C,100.C,2CF7F12031500181,5846.9
2023-03-22,100 t/ha,100,C,100.C,2CF7F12031500181,5971.2
2023-03-23,100 t/ha,100,C,100.C,2CF7F12031500181,6465.8
2023-03-24,100 t/ha,100,C,100.C,2CF7F12031500181,6038.5
2023-03-25,100 t/ha,100,C,100.C,2CF7F12031500181,6203.9
2023-03-26,100 t/ha,100,C,100.C,2CF7F12031500181,6656.3
2023-03-27,100 t/ha,100,C,100.C,2CF7F12031500181,6899.1
2023-03-28,100 t/ha,100,C,100.C,2CF7F12031500181,6982.2
2023-03-29,100 t/ha,100,C,100.C,2CF7F12031500181,7247.3
2023-03-30,100 t/ha,100,C,100.C,2CF7F12031500181,8369.2
2023-03-31,100 t/ha,100,C,100.C,2CF7F12031500181,8483.3
2023-04-01,100 t/ha,100,C,100.C,2CF7F12031500181,8080.0
2023-04-02,100 t/ha,100,C,100.C,2CF7F12031500181,7083.8
2023-04-03,100 t/ha,100,C,100.C,2CF7F12031500181,7563.0
2023-04-04,100 t/ha,100,C,100.C,2CF7F12031500181,6193.1
2023-04-05,100 t/ha,100,C,100.C,2CF7F12031500181,6598.2
2023-04-06,100 t/ha,100,C,100.C,2CF7F12031500181,6352.7
2023-04-07,100 t/ha,100,C,100.C,2CF7F12031500181,6764.8
2023-04-08,100 t/ha,100,C,100.C,2CF7F12031500181,7626.8
2023-04-09,100 t/ha,100,C,100.C,2CF7F12031500181,8000.1
2023-04-10,100 t/ha,100,C,100.C,2CF7F12031500181,6945.8
2023-04-11,100 t/ha,100,C,100.C,2CF7F12031500181,7120.1
2023-04-12,100 t/ha,100,C,100.C,2CF7F12031500181,6307.1
2023-04-13,100 t/ha,100,C,100.C,2CF7F12031500181,7398.5
2023-04-14,100 t/ha,100,C,100.C,2CF7F12031500181,7452.9
2023-04-15,100 t/ha,100,C,100.C,2CF7F12031500181,7944.1
2023-04-16,100 t/ha,100,C,100.C,2CF7F12031500181,7744.0
2023-04-17,100 t/ha,100,C,100.C,2CF7F12031500181,8428.9
2023-04-18,100 t/ha,100,C,100.C,2CF7F12031500181,8018.8
2023-04-19,100 t/ha,100,C,100.C,2CF7F12031500181,7989.1
2023-04-20,100 t/ha,100,C,100.C,2CF7F12031500181,6905.2
2023-04-21,100 t/ha,100,C,100.C,2CF7F12031500181,7388.2
2023-04-22,100 t/ha,100,C,100.C,2CF7F12031500181,5453.9
2023-04-23,100 t/ha,100,C,100.C,2CF7F12031500181,5440.7
2023-04-24,100 t/ha,100,C,100.C,2CF7F12031500181,7763.8
2023-04-25,100 t/ha,100,C,100.C,2CF7F12031500181,7831.0
2023-04-26,100 t/ha,100,C,100.C,2CF7F12031500181,7151.8
2023-04-27,100 t/ha,100,C,100.C,2CF7F12031500181,6455.0
2023-04-28,100 t/ha,100,C,100.C,2CF7F12031500181,7526.7
2023-04-29,100 t/ha,100,C,100.C,2CF7F12031500181,8952.1
2023-04-30,100 t/ha,100,C,100.C,2CF7F12031500181,7758.9
2023-05-01,100 t/ha,100,C,100.C,2CF7F12031500181,6148.4
2023-05-02,100 t/ha,100,C,100.C,2CF7F12031500181,7379.0
2023-05-03,100 t/ha,100,C,100.C,2CF7F12031500181,6448.0
2023-05-04,100 t/ha,100,C,100.C,2CF7F12031500181,5188.3
2023-05-05,100 t/ha,100,C,100.C,2CF7F12031500181,6048.7
2023-05-06,100 t/ha,100,C,100.C,2CF7F12031500181,7194.3
2023-05-07,100 t/ha,100,C,100.C,2CF7F12031500181,6224.0
2023-05-08,100 t/ha,100,C,100.C,2CF7F12031500181,7285.9
2023-05-09,100 t/ha,100,C,100.C,2CF7F12031500181,6458.8
2023-05-10,100 t/ha,100,C,100.C,2CF7F12031500181,6370.4
2023-05-11,100 t/ha,100,C,100.C,2CF7F12031500181,5882.3
2023-05-12,100 t/ha,100,C,100.C,2CF7F12031500181,7481.9
2023-05-13,100 t/ha,100,C,100.C,2CF7F12031500181,8265.3
2023-05-14,100 t/ha,100,C,100.C,2CF7F12031500181,8898.4
2023-05-15,100 t/ha,100,C,100.C,2CF7F12031500181,9225.8
2023-05-16,100 t/ha,100,C,100.C,2CF7F12031500181,10577.0
2023-05-17,100 t/ha,100,C,100.C,2CF7F12031500181,9383.4
2023-05-18,100 t/ha,100,C,100.C,2CF7F12031500181,7303.6
2023-05-19,100 t/ha,100,C,100.C,2CF7F12031500181,7828.8
2023-05-20,100 t/ha,100,C,100.C,2CF7F12031500181,7349.3
2023-05-21,100 t/ha,100,C,100.C,2CF7F12031500181,7418.6
2023-05-22,100 t/ha,100,C,100.C,2CF7F12031500181,6378.4
2023-05-23,100 t/ha,100,C,100.C,2CF7F12031500181,8041.2
2023-05-24,100 t/ha,100,C,100.C,2CF7F12031500181,7912.4
2023-05-25,100 t/ha,100,C,100.C,2CF7F12031500181,5568.5
2023-05-26,100 t/ha,100,C,100.C,2CF7F12031500181,5090.5
2023-05-27,100 t/ha,100,C,100.C,2CF7F12031500181,5121.2
2023-05-28,100 t/ha,100,C,100.C,2CF7F12031500181,4445.0
2023-05-29,100 t/ha,100,C,100.C,2CF7F12031500181,4499.1
2023-05-30,100 t/ha,100,C,100.C,2CF7F12031500181,4970.0
2023-05-31,100 t/ha,100,C,100.C,2CF7F12031500181,4059.2
2023-06-01,100 t/ha,100,C,100.C,2CF7F12031500181,3844.5
2023-06-02,100 t/ha,100,C,100.C,2CF7F12031500181,4006.4
2023-06-03,100 t/ha,100,C,100.C,2CF7F12031500181,3721.1
2023-06-04,100 t/ha,100,C,100.C,2CF7F12031500181,3034.6
2023-06-05,100 t/ha,100,C,100.C,2CF7F12031500181,3294.7
2023-06-06,100 t/ha,100,C,100.C,2CF7F12031500181,3463.3
2023-06-07,100 t/ha,100,C,100.C,2CF7F12031500181,3441.6
2023-06-08,100 t/ha,100,C,100.C,2CF7F12031500181,4158.9
2023-06-09,100 t/ha,100,C,100.C,2CF7F12031500181,6313.8
2023-06-10,100 t/ha,100,C,100.C,2CF7F12031500181,6551.4
2023-06-11,100 t/ha,100,C,100.C,2CF7F12031500181,5411.0
2023-06-12,100 t/ha,100,C,100.C,2CF7F12031500181,3913.4
2023-06-13,100 t/ha,100,C,100.C,2CF7F12031500181,3844.7
2023-06-14,100 t/ha,100,C,100.C,2CF7F12031500181,3613.8
2023-06-15,100 t/ha,100,C,100.C,2CF7F12031500181,3567.4
2023-06-16,100 t/ha,100,C,100.C,2CF7F12031500181,4272.4
2023-06-17,100 t/ha,100,C,100.C,2CF7F12031500181,3906.6
2023-06-18,100 t/ha,100,C,100.C,2CF7F12031500181,3623.4
2023-06-19,100 t/ha,100,C,100.C,2CF7F12031500181,3854.7
2023-06-20,100 t/ha,100,C,100.C,2CF7F12031500181,3548.7
2023-06-21,100 t/ha,100,C,100.C,2CF7F12031500181,3327.6
2023-06-22,100 t/ha,100,C,100.C,2CF7F12031500181,3326.5
2023-06-23,100 t/ha,100,C,100.C,2CF7F12031500181,2424.3
2023-06-24,100 t/ha,100,C,100.C,2CF7F12031500181,2957.9
2023-06-25,100 t/ha,100,C,100.C,2CF7F12031500181,2715.0
2023-06-26,100 t/ha,100,C,100.C,2CF7F12031500181,2738.7
2023-06-27,100 t/ha,100,C,100.C,2CF7F12031500181,2758.2
2023-06-28,100 t/ha,100,C,100.C,2CF7F12031500181,2519.5
2023-06-29,100 t/ha,100,C,100.C,2CF7F12031500181,2456.3
